county,office,district,candidate,incumbent,party,votes,pct
STERLING,U. S. REPRESENTATIVE,11,WACEY ALPHA CODY,FALSE,LIB,6,0.96
STERLING,U. S. REPRESENTATIVE,11,Total,,,623,
STERLING,RAILROAD COMMISSIONER,,"JAMES ""JIM"" WRIGHT",FALSE,REP,560,91.06
STERLING,RAILROAD COMMISSIONER,,CHRYSTA CASTAÑEDA,FALSE,DEM,49,7.97
STERLING,RAILROAD COMMISSIONER,,MATT STERETT,FALSE,LIB,4,0.65
STERLING,RAILROAD COMMISSIONER,,"KATIJA ""KAT"" GRUENE",FALSE,GRE,2,0.33
STERLING,RAILROAD COMMISSIONER,,Total,,,615,
STERLING,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,TRUE,REP,560,91.5
STERLING,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,FALSE,DEM,46,7.52
STERLING,"CHIEF JUSTICE, SUPREME COURT",,MARK ASH,FALSE,LIB,6,0.98
STERLING,"CHIEF JUSTICE, SUPREME COURT",,Total,,,612,
STERLING,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,JANE BLAND,TRUE,REP,562,91.98
STERLING,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,KATHY CHENG,FALSE,DEM,49,8.02
STERLING,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,Total,,,611,
STERLING,"JUSTICE, SUPREME COURT, PLACE 7",,JEFF BOYD,TRUE,REP,559,91.04
STERLING,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,FALSE,DEM,51,8.31
STERLING,"JUSTICE, SUPREME COURT, PLACE 7",,WILLIAM BRYAN STRANGE III,FALSE,LIB,4,0.65
STERLING,"JUSTICE, SUPREME COURT, PLACE 7",,Total,,,614,
STERLING,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,TRUE,REP,555,91.13
STERLING,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,FALSE,DEM,50,8.21
STERLING,"JUSTICE, SUPREME COURT, PLACE 8",,TOM OXFORD,FALSE,LIB,4,0.66
STERLING,"JUSTICE, SUPREME COURT, PLACE 8",,Total,,,609,
STERLING,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,TRUE,REP,563,92.14
STERLING,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,FALSE,DEM,48,7.86
STERLING,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,Total,,,611,
STERLING,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,KEVIN PATRICK YEARY,TRUE,REP,556,91.9
STERLING,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,FALSE,DEM,49,8.1
STERLING,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,Total,,,605,
STERLING,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DAVID NEWELL,TRUE,REP,559,92.24
STERLING,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,FALSE,DEM,47,7.76
STERLING,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,Total,,,606,
STERLING,"MEMBER, STATE BOARD OF EDUCATION",15,JAY JOHNSON,FALSE,REP,557,91.46
STERLING,"MEMBER, STATE BOARD OF EDUCATION",15,JOHN BETANCOURT,FALSE,DEM,52,8.54
STERLING,"MEMBER, STATE BOARD OF EDUCATION",15,Total,,,609,
STERLING,STATE SENATOR,28,CHARLES PERRY,TRUE,REP,572,100.0
STERLING,STATE SENATOR,28,Total,,,572,
STERLING,STATE REPRESENTATIVE,72,DREW DARBY,TRUE,REP,581,100.0
STERLING,STATE REPRESENTATIVE,72,Total,,,581,
STERLING,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,JEFF ROSE,TRUE,REP,561,92.27
STERLING,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,DARLENE BYRNE,FALSE,DEM,47,7.73
STERLING,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,Total,,,608,
STERLING,"DISTRICT JUDGE, 51ST JUDICIAL DISTRICT",,CARMEN SYMES DUSEK,TRUE,REP,587,100.0
STERLING,"DISTRICT JUDGE, 51ST JUDICIAL DISTRICT",,Total,,,587,
STERLING,"DISTRICT ATTORNEY, 51ST JUDICIAL DISTRICT",,ALLISON PALMER,TRUE,REP,570,100.0
STERLING,"DISTRICT ATTORNEY, 51ST JUDICIAL DISTRICT",,Total,,,570,
STONEWALL,PRESIDENT/VICE-PRESIDENT,,DONALD J. TRUMP/MICHAEL R. PENCE,TRUE,REP,615,83.56
STONEWALL,PRESIDENT/VICE-PRESIDENT,,JOSEPH R. BIDEN/KAMALA D. HARRIS,FALSE,DEM,116,15.76
STONEWALL,PRESIDENT/VICE-PRESIDENT,,"JO JORGENSEN/JEREMY ""SPIKE"" COHEN",FALSE,LIB,4,0.54
STONEWALL,PRESIDENT/VICE-PRESIDENT,,HOWIE HAWKINS/ANGELA WALKER,FALSE,GRE,1,0.14
STONEWALL,PRESIDENT/VICE-PRESIDENT,,PRESIDENT R. BODDIE/ERIC C. STONEHAM,FALSE,WI,0,0.0
STONEWALL,PRESIDENT/VICE-PRESIDENT,,BRIAN CARROLL/AMAR PATEL,FALSE,WI,0,0.0
STONEWALL,PRESIDENT/VICE-PRESIDENT,,TODD CELLA/TIM CELLA,FALSE,WI,0,0.0
STONEWALL,PRESIDENT/VICE-PRESIDENT,,JESSE CUELLAR/JIMMY MONREAL,FALSE,WI,0,0.0
STONEWALL,PRESIDENT/VICE-PRESIDENT,,TOM HOEFLING/ANDY PRIOR,FALSE,WI,0,0.0
STONEWALL,PRESIDENT/VICE-PRESIDENT,,GLORIA LA RIVA/LEONARD PELTIER,FALSE,WI,0,0.0
STONEWALL,PRESIDENT/VICE-PRESIDENT,,ABRAM LOEB/JENNIFER JAIRALA,FALSE,WI,0,0.0
STONEWALL,PRESIDENT/VICE-PRESIDENT,,ROBERT MORROW/ANNE BECKETT,FALSE,WI,0,0.0
STONEWALL,PRESIDENT/VICE-PRESIDENT,,KASEY WELLS/RACHEL WELLS,FALSE,WI,0,0.0
STONEWALL,PRESIDENT/VICE-PRESIDENT,,Total,,,736,
STONEWALL,U. S. SENATOR,,JOHN CORNYN,TRUE,REP,586,82.07
STONEWALL,U. S. SENATOR,,"MARY ""MJ"" HEGAR",FALSE,DEM,122,17.09
STONEWALL,U. S. SENATOR,,KERRY DOUGLAS MCKENNON,FALSE,LIB,3,0.42
STONEWALL,U. S. SENATOR,,DAVID B. COLLINS,FALSE,GRE,3,0.42
STONEWALL,U. S. SENATOR,,RICARDO TURULLOLS-BONILLA,FALSE,WI,0,0.0
STONEWALL,U. S. SENATOR,,Total,,,714,
STONEWALL,U. S. REPRESENTATIVE,19,JODEY C. ARRINGTON,TRUE,REP,588,83.88
STONEWALL,U. S. REPRESENTATIVE,19,TOM WATSON,FALSE,DEM,111,15.83
STONEWALL,U. S. REPRESENTATIVE,19,JOE BURNES,FALSE,LIB,2,0.29
STONEWALL,U. S. REPRESENTATIVE,19,Total,,,701,
STONEWALL,RAILROAD COMMISSIONER,,"JAMES ""JIM"" WRIGHT",FALSE,REP,582,83.02
STONEWALL,RAILROAD COMMISSIONER,,CHRYSTA CASTAÑEDA,FALSE,DEM,111,15.83
STONEWALL,RAILROAD COMMISSIONER,,MATT STERETT,FALSE,LIB,6,0.86
STONEWALL,RAILROAD COMMISSIONER,,"KATIJA ""KAT"" GRUENE",FALSE,GRE,2,0.29
STONEWALL,RAILROAD COMMISSIONER,,Total,,,701,
STONEWALL,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,TRUE,REP,565,81.65
STONEWALL,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,FALSE,DEM,117,16.91
STONEWALL,"CHIEF JUSTICE, SUPREME COURT",,MARK ASH,FALSE,LIB,10,1.45
STONEWALL,"CHIEF JUSTICE, SUPREME COURT",,Total,,,692,
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,JANE BLAND,TRUE,REP,562,82.89
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,KATHY CHENG,FALSE,DEM,116,17.11
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,Total,,,678,
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 7",,JEFF BOYD,TRUE,REP,562,82.04
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,FALSE,DEM,116,16.93
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 7",,WILLIAM BRYAN STRANGE III,FALSE,LIB,7,1.02
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 7",,Total,,,685,
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,TRUE,REP,564,82.22
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,FALSE,DEM,115,16.76
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 8",,TOM OXFORD,FALSE,LIB,7,1.02
STONEWALL,"JUSTICE, SUPREME COURT, PLACE 8",,Total,,,686,
STONEWALL,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,TRUE,REP,566,82.63
STONEWALL,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,FALSE,DEM,119,17.37
STONEWALL,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,Total,,,685,
STONEWALL,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,KEVIN PATRICK YEARY,TRUE,REP,566,83.24
STONEWALL,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,FALSE,DEM,114,16.76
STONEWALL,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,Total,,,680,
STONEWALL,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DAVID NEWELL,TRUE,REP,564,83.43
STONEWALL,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,FALSE,DEM,112,16.57
STONEWALL,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,Total,,,676,
STONEWALL,"MEMBER, STATE BOARD OF EDUCATION",15,JAY JOHNSON,FALSE,REP,562,83.14
STONEWALL,"MEMBER, STATE BOARD OF EDUCATION",15,JOHN BETANCOURT,FALSE,DEM,114,16.86
STONEWALL,"MEMBER, STATE BOARD OF EDUCATION",15,Total,,,676,
STONEWALL,STATE SENATOR,28,CHARLES PERRY,TRUE,REP,571,100.0
STONEWALL,STATE SENATOR,28,Total,,,571,
STONEWALL,STATE REPRESENTATIVE,68,DREW SPRINGER,TRUE,REP,572,83.38
STONEWALL,STATE REPRESENTATIVE,68,PATSY LEDBETTER,FALSE,DEM,114,16.62
STONEWALL,STATE REPRESENTATIVE,68,Total,,,686,
STONEWALL,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",,BRUCE WILLIAMS,FALSE,REP,581,100.0
STONEWALL,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 2",,Total,,,581,
STONEWALL,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3 - UNEXPIRED TERM",,W. STACY TROTTER,FALSE,REP,561,100.0
STONEWALL,"JUSTICE, 11TH COURT OF APPEALS DISTRICT, PLACE 3 - UNEXPIRED TERM",,Total,,,561,
STONEWALL,"DISTRICT ATTORNEY, 39TH JUDICIAL DISTRICT",,MIKE FOUTS,TRUE,DEM,411,100.0
STONEWALL,"DISTRICT ATTORNEY, 39TH JUDICIAL DISTRICT",,Total,,,411,
SUTTON,PRESIDENT/VICE-PRESIDENT,,DONALD J. TRUMP/MICHAEL R. PENCE,TRUE,REP,1222,78.48
SUTTON,PRESIDENT/VICE-PRESIDENT,,JOSEPH R. BIDEN/KAMALA D. HARRIS,FALSE,DEM,322,20.68
SUTTON,PRESIDENT/VICE-PRESIDENT,,"JO JORGENSEN/JEREMY ""SPIKE"" COHEN",FALSE,LIB,9,0.58
SUTTON,PRESIDENT/VICE-PRESIDENT,,HOWIE HAWKINS/ANGELA WALKER,FALSE,GRE,4,0.26
SUTTON,PRESIDENT/VICE-PRESIDENT,,PRESIDENT R. BODDIE/ERIC C. STONEHAM,FALSE,WI,0,0.0
SUTTON,PRESIDENT/VICE-PRESIDENT,,BRIAN CARROLL/AMAR PATEL,FALSE,WI,0,0.0
SUTTON,PRESIDENT/VICE-PRESIDENT,,TODD CELLA/TIM CELLA,FALSE,WI,0,0.0
SUTTON,PRESIDENT/VICE-PRESIDENT,,JESSE CUELLAR/JIMMY MONREAL,FALSE,WI,0,0.0
SUTTON,PRESIDENT/VICE-PRESIDENT,,TOM HOEFLING/ANDY PRIOR,FALSE,WI,0,0.0
SUTTON,PRESIDENT/VICE-PRESIDENT,,GLORIA LA RIVA/LEONARD PELTIER,FALSE,WI,0,0.0
SUTTON,PRESIDENT/VICE-PRESIDENT,,ABRAM LOEB/JENNIFER JAIRALA,FALSE,WI,0,0.0
SUTTON,PRESIDENT/VICE-PRESIDENT,,ROBERT MORROW/ANNE BECKETT,FALSE,WI,0,0.0
SUTTON,PRESIDENT/VICE-PRESIDENT,,KASEY WELLS/RACHEL WELLS,FALSE,WI,0,0.0
SUTTON,PRESIDENT/VICE-PRESIDENT,,Total,,,1557,
SUTTON,U. S. SENATOR,,JOHN CORNYN,TRUE,REP,1204,78.74
SUTTON,U. S. SENATOR,,"MARY ""MJ"" HEGAR",FALSE,DEM,305,19.95
SUTTON,U. S. SENATOR,,KERRY DOUGLAS MCKENNON,FALSE,LIB,10,0.65
SUTTON,U. S. SENATOR,,DAVID B. COLLINS,FALSE,GRE,10,0.65
SUTTON,U. S. SENATOR,,RICARDO TURULLOLS-BONILLA,FALSE,WI,0,0.0
SUTTON,U. S. SENATOR,,Total,,,1529,
SUTTON,U. S. REPRESENTATIVE,23,TONY GONZALES,FALSE,REP,1221,79.13
SUTTON,U. S. REPRESENTATIVE,23,GINA ORTIZ JONES,FALSE,DEM,303,19.64
SUTTON,U. S. REPRESENTATIVE,23,BETO VILLELA,FALSE,LIB,19,1.23
SUTTON,U. S. REPRESENTATIVE,23,Total,,,1543,
SUTTON,RAILROAD COMMISSIONER,,"JAMES ""JIM"" WRIGHT",FALSE,REP,1182,77.46
SUTTON,RAILROAD COMMISSIONER,,CHRYSTA CASTAÑEDA,FALSE,DEM,323,21.17
SUTTON,RAILROAD COMMISSIONER,,MATT STERETT,FALSE,LIB,13,0.85
SUTTON,RAILROAD COMMISSIONER,,"KATIJA ""KAT"" GRUENE",FALSE,GRE,8,0.52
SUTTON,RAILROAD COMMISSIONER,,Total,,,1526,
SUTTON,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,TRUE,REP,1188,77.85
SUTTON,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,FALSE,DEM,319,20.9
SUTTON,"CHIEF JUSTICE, SUPREME COURT",,MARK ASH,FALSE,LIB,19,1.25
SUTTON,"CHIEF JUSTICE, SUPREME COURT",,Total,,,1526,
SUTTON,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,JANE BLAND,TRUE,REP,1207,79.36
SUTTON,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,KATHY CHENG,FALSE,DEM,314,20.64
SUTTON,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,Total,,,1521,
SUTTON,"JUSTICE, SUPREME COURT, PLACE 7",,JEFF BOYD,TRUE,REP,1188,77.8
SUTTON,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,FALSE,DEM,321,21.02
SUTTON,"JUSTICE, SUPREME COURT, PLACE 7",,WILLIAM BRYAN STRANGE III,FALSE,LIB,18,1.18
SUTTON,"JUSTICE, SUPREME COURT, PLACE 7",,Total,,,1527,
SUTTON,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,TRUE,REP,1181,77.6
SUTTON,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,FALSE,DEM,323,21.22
SUTTON,"JUSTICE, SUPREME COURT, PLACE 8",,TOM OXFORD,FALSE,LIB,18,1.18
SUTTON,"JUSTICE, SUPREME COURT, PLACE 8",,Total,,,1522,
SUTTON,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,TRUE,REP,1211,79.05
SUTTON,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,FALSE,DEM,321,20.95
SUTTON,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,Total,,,1532,
SUTTON,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,KEVIN PATRICK YEARY,TRUE,REP,1196,78.79
SUTTON,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,FALSE,DEM,322,21.21
SUTTON,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,Total,,,1518,
SUTTON,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DAVID NEWELL,TRUE,REP,1201,79.12
SUTTON,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,FALSE,DEM,317,20.88
SUTTON,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,Total,,,1518,
SUTTON,"MEMBER, STATE BOARD OF EDUCATION",1,JENNIFER IVEY,FALSE,REP,1176,77.06
SUTTON,"MEMBER, STATE BOARD OF EDUCATION",1,GEORGINA PEREZ,TRUE,DEM,350,22.94
SUTTON,"MEMBER, STATE BOARD OF EDUCATION",1,Total,,,1526,
SUTTON,STATE SENATOR,28,CHARLES PERRY,TRUE,REP,1400,100.0
SUTTON,STATE SENATOR,28,Total,,,1400,
SUTTON,STATE REPRESENTATIVE,53,ANDREW S. MURR,TRUE,REP,1202,78.31
SUTTON,STATE REPRESENTATIVE,53,JOE P. HERRERA,FALSE,DEM,333,21.69
SUTTON,STATE REPRESENTATIVE,53,Total,,,1535,
SUTTON,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,RENEE YANTA,FALSE,REP,1162,76.75
SUTTON,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REBECA MARTINEZ,FALSE,DEM,352,23.25
SUTTON,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,Total,,,1514,
SUTTON,"DISTRICT ATTORNEY, 112TH JUDICIAL DISTRICT",,LAURIE K. ENGLISH,TRUE,REP,1370,100.0
SUTTON,"DISTRICT ATTORNEY, 112TH JUDICIAL DISTRICT",,Total,,,1370,
SWISHER,PRESIDENT/VICE-PRESIDENT,,DONALD J. TRUMP/MICHAEL R. PENCE,TRUE,REP,1845,78.34
SWISHER,PRESIDENT/VICE-PRESIDENT,,JOSEPH R. BIDEN/KAMALA D. HARRIS,FALSE,DEM,478,20.3
SWISHER,PRESIDENT/VICE-PRESIDENT,,"JO JORGENSEN/JEREMY ""SPIKE"" COHEN",FALSE,LIB,22,0.93
SWISHER,PRESIDENT/VICE-PRESIDENT,,HOWIE HAWKINS/ANGELA WALKER,FALSE,GRE,10,0.42
SWISHER,PRESIDENT/VICE-PRESIDENT,,PRESIDENT R. BODDIE/ERIC C. STONEHAM,FALSE,WI,0,0.0
SWISHER,PRESIDENT/VICE-PRESIDENT,,BRIAN CARROLL/AMAR PATEL,FALSE,WI,0,0.0
SWISHER,PRESIDENT/VICE-PRESIDENT,,TODD CELLA/TIM CELLA,FALSE,WI,0,0.0
SWISHER,PRESIDENT/VICE-PRESIDENT,,JESSE CUELLAR/JIMMY MONREAL,FALSE,WI,0,0.0
SWISHER,PRESIDENT/VICE-PRESIDENT,,TOM HOEFLING/ANDY PRIOR,FALSE,WI,0,0.0
SWISHER,PRESIDENT/VICE-PRESIDENT,,GLORIA LA RIVA/LEONARD PELTIER,FALSE,WI,0,0.0
SWISHER,PRESIDENT/VICE-PRESIDENT,,ABRAM LOEB/JENNIFER JAIRALA,FALSE,WI,0,0.0
SWISHER,PRESIDENT/VICE-PRESIDENT,,ROBERT MORROW/ANNE BECKETT,FALSE,WI,0,0.0
SWISHER,PRESIDENT/VICE-PRESIDENT,,KASEY WELLS/RACHEL WELLS,FALSE,WI,0,0.0
SWISHER,PRESIDENT/VICE-PRESIDENT,,Total,,,2355,
SWISHER,U. S. SENATOR,,JOHN CORNYN,TRUE,REP,1795,77.4
SWISHER,U. S. SENATOR,,"MARY ""MJ"" HEGAR",FALSE,DEM,464,20.01
SWISHER,U. S. SENATOR,,KERRY DOUGLAS MCKENNON,FALSE,LIB,44,1.9
SWISHER,U. S. SENATOR,,DAVID B. COLLINS,FALSE,GRE,15,0.65
SWISHER,U. S. SENATOR,,RICARDO TURULLOLS-BONILLA,FALSE,WI,1,0.04
SWISHER,U. S. SENATOR,,Total,,,2319,
SWISHER,U. S. REPRESENTATIVE,13,RONNY JACKSON,FALSE,REP,1791,77.37
SWISHER,U. S. REPRESENTATIVE,13,GUS TRUJILLO,FALSE,DEM,483,20.86
SWISHER,U. S. REPRESENTATIVE,13,JACK B. WESTBROOK,FALSE,LIB,41,1.77
SWISHER,U. S. REPRESENTATIVE,13,Total,,,2315,
SWISHER,RAILROAD COMMISSIONER,,"JAMES ""JIM"" WRIGHT",FALSE,REP,1786,77.86
SWISHER,RAILROAD COMMISSIONER,,CHRYSTA CASTAÑEDA,FALSE,DEM,459,20.01
SWISHER,RAILROAD COMMISSIONER,,MATT STERETT,FALSE,LIB,35,1.53
SWISHER,RAILROAD COMMISSIONER,,"KATIJA ""KAT"" GRUENE",FALSE,GRE,14,0.61
SWISHER,RAILROAD COMMISSIONER,,Total,,,2294,
SWISHER,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,TRUE,REP,1758,76.63
SWISHER,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,FALSE,DEM,493,21.49
SWISHER,"CHIEF JUSTICE, SUPREME COURT",,MARK ASH,FALSE,LIB,43,1.87
SWISHER,"CHIEF JUSTICE, SUPREME COURT",,Total,,,2294,
SWISHER,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,JANE BLAND,TRUE,REP,1818,79.53
SWISHER,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,KATHY CHENG,FALSE,DEM,468,20.47
SWISHER,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,Total,,,2286,
SWISHER,"JUSTICE, SUPREME COURT, PLACE 7",,JEFF BOYD,TRUE,REP,1780,77.83
SWISHER,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,FALSE,DEM,467,20.42
SWISHER,"JUSTICE, SUPREME COURT, PLACE 7",,WILLIAM BRYAN STRANGE III,FALSE,LIB,40,1.75
SWISHER,"JUSTICE, SUPREME COURT, PLACE 7",,Total,,,2287,
SWISHER,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,TRUE,REP,1784,78.38
SWISHER,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,FALSE,DEM,452,19.86
SWISHER,"JUSTICE, SUPREME COURT, PLACE 8",,TOM OXFORD,FALSE,LIB,40,1.76
SWISHER,"JUSTICE, SUPREME COURT, PLACE 8",,Total,,,2276,
SWISHER,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,TRUE,REP,1811,79.5
SWISHER,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,FALSE,DEM,467,20.5
SWISHER,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,Total,,,2278,
SWISHER,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,KEVIN PATRICK YEARY,TRUE,REP,1819,80.06
SWISHER,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,FALSE,DEM,453,19.94
SWISHER,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,Total,,,2272,
SWISHER,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DAVID NEWELL,TRUE,REP,1812,79.72
SWISHER,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,FALSE,DEM,461,20.28
SWISHER,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,Total,,,2273,
SWISHER,"MEMBER, STATE BOARD OF EDUCATION",15,JAY JOHNSON,FALSE,REP,1814,79.53
SWISHER,"MEMBER, STATE BOARD OF EDUCATION",15,JOHN BETANCOURT,FALSE,DEM,467,20.47
SWISHER,"MEMBER, STATE BOARD OF EDUCATION",15,Total,,,2281,
SWISHER,STATE REPRESENTATIVE,88,KEN KING,TRUE,REP,2055,100.0
SWISHER,STATE REPRESENTATIVE,88,Total,,,2055,
SWISHER,"CHIEF JUSTICE, 7TH COURT OF APPEALS DISTRICT",,BRIAN QUINN,TRUE,REP,2060,100.0
SWISHER,"CHIEF JUSTICE, 7TH COURT OF APPEALS DISTRICT",,Total,,,2060,
SWISHER,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 4 - UNEXPIRED TERM",,LARRY DOSS,TRUE,REP,2061,100.0
SWISHER,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 4 - UNEXPIRED TERM",,Total,,,2061,
TARRANT,PRESIDENT/VICE-PRESIDENT,,DONALD J. TRUMP/MICHAEL R. PENCE,TRUE,REP,409741,49.09
TARRANT,PRESIDENT/VICE-PRESIDENT,,JOSEPH R. BIDEN/KAMALA D. HARRIS,FALSE,DEM,411567,49.31
TARRANT,PRESIDENT/VICE-PRESIDENT,,"JO JORGENSEN/JEREMY ""SPIKE"" COHEN",FALSE,LIB,10368,1.24
TARRANT,PRESIDENT/VICE-PRESIDENT,,HOWIE HAWKINS/ANGELA WALKER,FALSE,GRE,2617,0.31
TARRANT,PRESIDENT/VICE-PRESIDENT,,PRESIDENT R. BODDIE/ERIC C. STONEHAM,FALSE,WI,0,0.0
TARRANT,PRESIDENT/VICE-PRESIDENT,,BRIAN CARROLL/AMAR PATEL,FALSE,WI,311,0.04
TARRANT,PRESIDENT/VICE-PRESIDENT,,TODD CELLA/TIM CELLA,FALSE,WI,14,0.0
TARRANT,PRESIDENT/VICE-PRESIDENT,,JESSE CUELLAR/JIMMY MONREAL,FALSE,WI,1,0.0
TARRANT,PRESIDENT/VICE-PRESIDENT,,TOM HOEFLING/ANDY PRIOR,FALSE,WI,46,0.01
TARRANT,PRESIDENT/VICE-PRESIDENT,,GLORIA LA RIVA/LEONARD PELTIER,FALSE,WI,28,0.0
TARRANT,PRESIDENT/VICE-PRESIDENT,,ABRAM LOEB/JENNIFER JAIRALA,FALSE,WI,2,0.0
TARRANT,PRESIDENT/VICE-PRESIDENT,,ROBERT MORROW/ANNE BECKETT,FALSE,WI,0,0.0
TARRANT,PRESIDENT/VICE-PRESIDENT,,KASEY WELLS/RACHEL WELLS,FALSE,WI,2,0.0
TARRANT,PRESIDENT/VICE-PRESIDENT,,Total,,,834697,
TARRANT,U. S. SENATOR,,JOHN CORNYN,TRUE,REP,423117,51.09
TARRANT,U. S. SENATOR,,"MARY ""MJ"" HEGAR",FALSE,DEM,382408,46.18
TARRANT,U. S. SENATOR,,KERRY DOUGLAS MCKENNON,FALSE,LIB,16443,1.99
