county,office,district,candidate,party,votes
WILSON,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,2523
WILSON,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,7216
WILSON,"Justice, Supreme Court, Place 7",,OTHER,OTH,365
WINKLER,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,165
WINKLER,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,741
WINKLER,"Justice, Supreme Court, Place 7",,OTHER,OTH,37
WISE,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1803
WISE,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,10099
WISE,"Justice, Supreme Court, Place 7",,OTHER,OTH,475
WOOD,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1373
WOOD,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,9509
WOOD,"Justice, Supreme Court, Place 7",,OTHER,OTH,289
YOAKUM,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,93
YOAKUM,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,950
YOAKUM,"Justice, Supreme Court, Place 7",,OTHER,OTH,29
YOUNG,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,612
YOUNG,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,4368
YOUNG,"Justice, Supreme Court, Place 7",,OTHER,OTH,187
ZAPATA,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,836
ZAPATA,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,268
ZAPATA,"Justice, Supreme Court, Place 7",,OTHER,OTH,21
ZAVALA,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,1134
ZAVALA,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,287
ZAVALA,"Justice, Supreme Court, Place 7",,OTHER,OTH,29
