county,office,district,candidate,party,votes
TYLER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,932
TYLER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3382
TYLER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,175
UPSHUR,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1428
UPSHUR,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,6756
UPSHUR,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,359
UPTON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,107
UPTON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,469
UPTON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,35
UVALDE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1999
UVALDE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,2769
UVALDE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,178
VAL VERDE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,3464
VAL VERDE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,3116
VAL VERDE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,291
VAN ZANDT,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1691
VAN ZANDT,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,9472
VAN ZANDT,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,358
VICTORIA,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,4065
VICTORIA,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,12101
VICTORIA,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,488
WALKER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2979
WALKER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,7483
WALKER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,467
WALLER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2517
WALLER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,6324
WALLER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,177
WARD,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,478
WARD,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1320
WARD,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,73
WASHINGTON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1721
WASHINGTON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,6682
WASHINGTON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,260
WEBB,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,17351
WEBB,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,6380
WEBB,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,1551
WHARTON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1956
WHARTON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,5979
WHARTON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,193
WHEELER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,120
WHEELER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1117
WHEELER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,39
WICHITA,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,4532
WICHITA,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,15540
WICHITA,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,694
WILBARGER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,551
WILBARGER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,1933
WILBARGER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,75
WILLACY,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1226
WILLACY,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,739
WILLACY,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,87
WILLIAMSON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,35246
WILLIAMSON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,60009
WILLIAMSON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,5661
WILSON,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,2423
WILSON,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,7255
WILSON,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,405
WINKLER,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,160
WINKLER,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,724
WINKLER,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,42
WISE,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1815
WISE,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,10097
WISE,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,457
WOOD,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1401
WOOD,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,9434
WOOD,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,295
YOAKUM,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,98
YOAKUM,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,938
YOAKUM,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,29
YOUNG,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,627
YOUNG,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,4331
YOUNG,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,180
ZAPATA,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,776
ZAPATA,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,300
ZAPATA,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,26
ZAVALA,"Judge, Court of Criminal Appeals Place 3",,John Granberg,DEM,1081
ZAVALA,"Judge, Court of Criminal Appeals Place 3",,Bert Richardson,REP,305
ZAVALA,"Judge, Court of Criminal Appeals Place 3",,OTHER,OTH,34
