county,office,district,candidate,party,votes
RED RIVER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,70
REEVES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,574
REEVES,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,532
REEVES,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,32
REFUGIO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,741
REFUGIO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1141
REFUGIO,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,41
ROBERTS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,16
ROBERTS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,301
ROBERTS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,7
ROBERTSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1785
ROBERTSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2996
ROBERTSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,110
ROCKWALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3913
ROCKWALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,16156
ROCKWALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,534
RUNNELS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,228
RUNNELS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1934
RUNNELS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,65
RUSK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1855
RUSK,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,8193
RUSK,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,234
SABINE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,388
SABINE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2190
SABINE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,68
SAN AUGUSTINE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,792
SAN AUGUSTINE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1668
SAN AUGUSTINE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,76
SAN JACINTO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1503
SAN JACINTO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,4455
SAN JACINTO,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,201
SAN PATRICIO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3829
SAN PATRICIO,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,6971
SAN PATRICIO,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,389
SAN SABA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,147
SAN SABA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1216
SAN SABA,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,42
SCHLEICHER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,215
SCHLEICHER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,574
SCHLEICHER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,22
SCURRY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,323
SCURRY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2395
SCURRY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,66
SHACKELFORD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,54
SHACKELFORD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,722
SHACKELFORD,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,12
SHELBY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1099
SHELBY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,4032
SHELBY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,102
SHERMAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,41
SHERMAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,492
SHERMAN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,19
SMITH,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,10556
SMITH,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,36268
SMITH,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,1212
SOMERVELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,326
SOMERVELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1753
SOMERVELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,67
STARR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3880
STARR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,897
STARR,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,84
STEPHENS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,177
STEPHENS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1657
STEPHENS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,40
STERLING,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,28
STERLING,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,413
STERLING,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,9
STONEWALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,96
STONEWALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,245
STONEWALL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,10
SUTTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,100
SUTTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,603
SUTTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,24
SWISHER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,339
SWISHER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,980
SWISHER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,40
TARRANT,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,138538
TARRANT,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,214056
TARRANT,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,11787
TAYLOR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3719
TAYLOR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,18510
TAYLOR,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,778
TERRELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,137
TERRELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,204
TERRELL,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,22
TERRY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,408
TERRY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1707
TERRY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,48
THROCKMORTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,65
THROCKMORTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,423
THROCKMORTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,22
TITUS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1260
TITUS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3586
TITUS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,112
TOM GREEN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3322
TOM GREEN,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,14329
TOM GREEN,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,591
TRAVIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,152893
TRAVIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,91221
TRAVIS,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,15451
TRINITY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,930
TRINITY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2706
TRINITY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,122
TYLER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,909
TYLER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3465
TYLER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,146
UPSHUR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1411
UPSHUR,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,6903
UPSHUR,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,286
UPTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,107
UPTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,488
UPTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,23
UVALDE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2015
UVALDE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,2827
UVALDE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,134
VAL VERDE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3555
VAL VERDE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,3092
VAL VERDE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,247
VAN ZANDT,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1638
VAN ZANDT,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,9624
VAN ZANDT,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,327
VICTORIA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,4068
VICTORIA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,12236
VICTORIA,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,398
WALKER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,3005
WALKER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,7592
WALKER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,390
WALLER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2538
WALLER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,6331
WALLER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,156
WARD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,474
WARD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1339
WARD,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,71
WASHINGTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1728
WASHINGTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,6754
WASHINGTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,219
WEBB,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,17635
WEBB,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,6485
WEBB,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,1121
WHARTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1967
WHARTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,6043
WHARTON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,134
WHEELER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,115
WHEELER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1126
WHEELER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,35
WICHITA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,4436
WICHITA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,15756
WICHITA,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,632
WILBARGER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,555
WILBARGER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,1965
WILBARGER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,57
WILLACY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1217
WILLACY,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,776
WILLACY,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,67
WILLIAMSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,35154
WILLIAMSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,60777
WILLIAMSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,5549
WILSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,2434
WILSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,7332
WILSON,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,334
WINKLER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,154
WINKLER,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,761
WINKLER,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,27
WISE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1850
WISE,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,10108
WISE,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,413
WOOD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1397
WOOD,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,9524
WOOD,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,240
YOAKUM,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,84
YOAKUM,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,965
YOAKUM,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,23
YOUNG,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,619
YOUNG,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,4371
YOUNG,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,173
ZAPATA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,786
ZAPATA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,307
ZAPATA,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,18
ZAVALA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Lawrence Edward Meyers,DEM,1098
ZAVALA,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jeff Brown,REP,310
ZAVALA,"Justice, Supreme Court, Place 6 - Unexpired Term",,OTHER,OTH,29
